place_id,place_name,url,sg_postal,postal_code,address,lat,lon,place_category,last_update_dt
pid_1944,ORCHARD POINT,,Singapore 238842,238842,160 ORCHARD ROAD 238842,,,,02:39.4
pid_1945,THE SUNNYDALE,,Singapore 556125,556125,23 SERANGOON AVENUE 3 556125,,,,02:39.4
pid_1946,MIDVIEW BUILDING,,Singapore 659578,659578,50 BUKIT BATOK STREET 23 659578,,,,02:39.4
pid_1947,RIVERSIDE 48,,Singapore 238237,238237,48 ROBERTSON QUAY 238237,,,,02:39.4
pid_1948,ST. MICHAEL'S CONDOMINIUM,,Singapore 328003,328003,19A ST. MICHAELS ROAD 328003,,,,02:39.4
pid_1949,TOH SI CHENG GEE CHOR SHEE,,Singapore 387939,387939,7 LORONG 35 GEYLANG 387939,,,,02:39.4
pid_1950,CENTRAL VIEW,,Singapore 538750,538750,52 HOUGANG STREET 11 538750,,,,02:39.4
pid_1951,JURONG POINT SHOPPING CENTRE,,Singapore 648886,648886,1 JURONG WEST CENTRAL 2 648886,,,,02:39.4
pid_1952,JERVOIS JADE,,Singapore 249114,249114,21 JERVOIS CLOSE 249114,,,,02:39.4
pid_1953,CENTRAL MEADOWS,,Singapore 398240,398240,51 LORONG 34 GEYLANG 398240,,,,02:39.4
pid_1954,ROSEVILLE,,Singapore 437384,437384,2 ROSE LANE 437384,,,,02:39.4
pid_1955,ROSEVALE CONDOMINIUM,,Singapore 308362,308362,32 LINCOLN ROAD 308362,,,,02:39.4
pid_1956,RIDGE COURT,,Singapore 388459,388459,19 MEYAPPA CHETTIAR ROAD 388459,,,,02:39.4
pid_1957,TECHNIQUES CENTRE,,Singapore 408560,408560,67 UBI CRESCENT 408560,,,,02:39.4
pid_1958,CRYSTAL LODGE,,Singapore 398870,398870,30 LORONG 16 GEYLANG 398870,,,,02:39.5
pid_1959,PRINSEP PLACE,,Singapore 188682,188682,50 PRINSEP STREET 188682,,,,02:39.5
pid_1960,SIMS RESIDENCES,,Singapore 387882,387882,8 LORONG 39 GEYLANG 387882,,,,02:39.5
pid_1961,CHARLESTON,,Singapore 248184,248184,10 SHANGHAI ROAD 248184,,,,02:39.5
pid_1962,FARRER COURT,,Singapore 268161,268161,151E KINGS ROAD 268161,,,,02:39.5
pid_1963,HAIG TEN,,Singapore 438719,438719,1 HAIGSVILLE DRIVE 438719,,,,02:39.5
pid_1964,HILLTOP GROVE,,Singapore 669622,669622,134C HILLVIEW AVENUE 669622,,,,02:39.5
pid_1965,THE PETALS,,Singapore 669623,669623,87 HILLVIEW AVENUE 669623,,,,02:39.5
pid_1966,LIVINGSTON MANSIONS,,Singapore 425571,425571,135 LORONG L TELOK KURAU 425571,,,,02:39.5
pid_1967,ROSE MAISON,,Singapore 438865,438865,10 HAIG AVENUE 438865,,,,02:39.5
pid_1968,THE MONTANA,,Singapore 249188,249188,8 JALAN MUTIARA 249188,,,,02:39.5
pid_1969,LAKESIDE APARTMENTS,,Singapore 609434,609434,9E YUAN CHING ROAD 609434,,,,02:39.5
pid_1970,HILLVIEW RESIDENCE,,Singapore 669599,669599,138 HILLVIEW AVENUE 669599,,,,02:39.5
pid_1971,CRYSTAL DEW,,Singapore 389781,389781,10 GEYLANG EAST AVENUE 1 389781,,,,02:39.6
pid_1972,MODENA,,Singapore 529869,529869,35 SIMEI STREET 4 529869,,,,02:39.6
pid_1973,AMBERVILLE,,Singapore 449267,449267,50D MARINE PARADE ROAD 449267,,,,02:39.6
pid_1974,MULTI-WIDE INDUSTRIAL BUILDING,,Singapore 729910,729910,18 MANDAI ESTATE 729910,,,,02:39.6
pid_1975,UBI TECHPARK,,Singapore 408564,408564,10 UBI CRESCENT 408564,,,,02:39.6
pid_1976,SOPHIA 88,,Singapore 228188,228188,88 SOPHIA ROAD 228188,,,,02:39.6
pid_1977,No. 8 Hullet Road,,Singapore 229160,229160,8 HULLET ROAD 229160,,,,02:39.6
pid_1978,KOVAN 81,,Singapore 548173,548173,81 KOVAN ROAD 548173,,,,02:39.6
pid_1979,BELMONDO VIEW,,Singapore 328369,328369,20 PEGU ROAD 328369,,,,02:39.6
pid_1980,BALMORAL PLACE,,Singapore 259917,259917,20 BALMORAL CRESCENT 259917,,,,02:39.6
pid_1981,MERLOT VILLE,,Singapore 423847,423847,281 TELOK KURAU ROAD 423847,,,,02:39.6
pid_1982,PAYA LEBAR RESIDENCES,,Singapore 409042,409042,27 PAYA LEBAR ROAD 409042,,,,02:39.6
pid_1983,THE ARMADALE,,Singapore 309104,309104,60 GILSTEAD ROAD 309104,,,,02:39.6
pid_1984,CRAIG PLACE,,Singapore 89692,89692,20 CRAIG ROAD 089692,,,,02:39.6
pid_1985,8 JERVOIS LANE,,Singapore 159187,159187,8 JERVOIS LANE 159187,,,,02:39.6
pid_1986,LANGSTON VILLE,,Singapore 239328,239328,15 KIM YAM ROAD 239328,,,,02:39.6
pid_1987,ENTERPRISE CENTRE/ THE SPIRE,,Singapore 658080,658080,20 BUKIT BATOK CRESCENT 658080,,,,02:39.7
pid_1988,INVEST HO BUILDING,,Singapore 368089,368089,1 MACTAGGART ROAD 368089,,,,02:39.7
pid_1989,LAKESIDE TOWERS,,Singapore 618649,618649,9G YUAN CHING ROAD 618649,,,,02:39.7
pid_1990,KING'S ARCADE,,Singapore 269695,269695,559 BUKIT TIMAH ROAD 269695,,,,02:39.7
pid_1991,WILKIE REGENCY,,Singapore 228030,228030,10 WILKIE TERRACE 228030,,,,02:39.7
pid_1992,SIMS MEADOWS,,Singapore 387977,387977,8 LORONG 33 GEYLANG 387977,,,,02:39.7
pid_1993,THOMSON VALE,,Singapore 307666,307666,323 THOMSON ROAD 307666,,,,02:39.7
pid_1994,HABITAT WAREHOUSE,,Singapore 787621,787621,12 TAGORE DRIVE 787621,,,,02:39.7
pid_1995,HORIZON GARDENS,,Singapore 567894,567894,477 ANG MO KIO AVENUE 2 567894,,,,02:39.7
pid_1996,TOH GUAN CENTRE,,Singapore 608609,608609,21 TOH GUAN ROAD EAST 608609,,,,02:39.7
pid_1997,THE QUEENS,,Singapore 148954,148954,10 STIRLING ROAD 148954,,,,02:39.7
pid_1998,SANDY PALM,,Singapore 509414,509414,163A JALAN LOYANG BESAR 509414,,,,02:39.7
pid_1999,MONTROSE TERRACE,,Singapore 308060,308060,7E MOUNT ROSIE ROAD 308060,,,,02:39.7
pid_2000,TAIPAN REGENCY,,Singapore 438772,438772,161 HAIG ROAD 438772,,,,02:39.7
pid_2001,CHARISMA VIEW,,Singapore 598671,598671,167 JALAN JURONG KECHIL 598671,,,,02:39.7
pid_2002,MARTIA 8,,Singapore 424795,424795,8 MARTIA ROAD 424795,,,,02:39.7
pid_2003,HARMONY CENTRE,,Singapore 399232,399232,81 LORONG 6 GEYLANG 399232,,,,02:39.7
pid_2004,NORTH LINK BUILDING,,Singapore 757687,757687,13 ADMIRALTY STREET 757687,,,,02:39.7
pid_2005,NASSIM WOODS,,Singapore 258482,258482,19 NASSIM HILL 258482,,,,02:39.7
pid_2006,MENDON SPRING,,Singapore 117526,117526,198 PASIR PANJANG ROAD 117526,,,,02:39.8
pid_2007,D'SAVILLE,,Singapore 428268,428268,22 JALAN TENGGIRI 428268,,,,02:39.8
pid_2008,38 Draycott Drive,,Singapore 259428,259428,38 DRAYCOTT DRIVE 259428,,,,02:39.8
pid_2009,COMPASS ONE & HEIGHTS,,Singapore 545078,545078,1 SENGKANG SQUARE 545078,,,,02:39.8
pid_2010,PASADENA,,Singapore 309470,309470,2A DERBYSHIRE ROAD 309470,,,,02:39.8
pid_2011,THE LOFT @ NASSIM HILL,,Singapore 258468,258468,22 NASSIM HILL 258468,,,,02:39.8
pid_2012,NICOLE GREEN,,Singapore 399710,399710,68 GUILLEMARD ROAD 399710,,,,02:39.8
pid_2013,K J MANSION,,Singapore 546144,546144,7 ROSYTH ROAD 546144,,,,02:39.8
pid_2014,PROSPERO VILLE,,Singapore 425766,425766,127 LORONG K TELOK KURAU 425766,,,,02:39.8
pid_2015,THE EDGE ON CAIRNHILL,,Singapore 229717,229717,130 CAIRNHILL ROAD 229717,,,,02:39.8
pid_2016,ADVANCE BUILDING,,Singapore 369974,369974,19 BURN ROAD 369974,,,,02:39.8
pid_2017,PALM GROVE CONDOMINIUM,,Singapore 547315,547315,19 PALM GROVE AVENUE 547315,,,,02:39.8
pid_2018,NEWTON 18,,Singapore 307989,307989,18 NEWTON ROAD 307989,,,,02:39.8
pid_2019,RIVERVALE CREST,,Singapore 545082,545082,11 RIVERVALE CRESCENT 545082,,,,02:39.8
pid_2020,CITYVALE,,Singapore 228153,228153,70 SOPHIA ROAD 228153,,,,02:39.8
pid_2021,CUSCADEN RESIDENCES,,Singapore 249722,249722,26 CUSCADEN ROAD 249722,,,,02:39.9
pid_2022,THE ARRIS,,Singapore 88271,88271,28 YAN KIT ROAD 88271,,,,02:39.9
pid_2023,PARADISE PALMS,,Singapore 439198,439198,505 DUNMAN ROAD 439198,,,,02:39.9
pid_2024,EMERY POINT CONDOMINIUM,,Singapore 438622,438622,18 IPOH LANE 438622,,,,02:39.9
pid_2025,PARK AVENUE ROBERTSON,,Singapore 239375,239375,80 KIM YAM ROAD 239375,,,,02:39.9
pid_2026,GREAT EASTERN CENTRE,,Singapore 48659,48659,1 PICKERING STREET 48659,,,,02:39.9
pid_2027,MANAGEMENT CORPN STRATA TITLE PLAN NO 2782,,Singapore 545779,545779,22 SIRAT ROAD 545779,,,,02:39.9
pid_2028,LAKEVIEW ESTATE,,Singapore 574328,574328,97A UPPER THOMSON ROAD 574328,,,,02:39.9
pid_2029,D' Heritage Apartments,,Singapore 417659,417659,43 LENGKONG EMPAT 417659,,,,02:39.9
pid_2030,THE TOMLINSON,,Singapore 249726,249726,20 CUSCADEN ROAD 249726,,,,02:39.9
pid_2031,D'CENTENNIAL,,Singapore 388398,388398,100 LORONG 23 GEYLANG 388398,,,,02:39.9
pid_2032,TROPICAL SPRING CONDOMINIUM,,Singapore 529880,529880,23 SIMEI STREET 4 529880,,,,02:39.9
pid_2033,BOWMONT CENTRE,,Singapore 456192,456192,20 SIGLAP DRIVE 456192,,,,02:39.9
pid_2034,Management Corporation Strata Title No. 2792,,Singapore 389431,389431,472 GEYLANG ROAD 389431,,,,02:39.9
pid_2035,SPRINGLEAF TOWER,,Singapore 79909,79909,3 ANSON ROAD 079909,,,,02:39.9
pid_2036,SECOM BUILDING,,Singapore 608606,608606,81 TOH GUAN ROAD EAST 608606,,,,02:39.9
pid_2037,CASA AROMA,,Singapore 429433,429433,21 CHIKU ROAD 429433,,,,02:39.9
pid_2038,EASTCOVE RESIDENCES,,Singapore 427982,427982,302 JOO CHIAT PLACE 427982,,,,02:40.0
pid_2039,PALM HAVEN,,Singapore 547312,547312,18 PALM GROVE AVENUE 547312,,,,02:40.0
pid_2040,THE ABODE AT DEVONSHIRE,,Singapore 239895,239895,9 DEVONSHIRE ROAD 239895,,,,02:40.0
pid_2041,DAHLIA PARK CONDOMINIUM,,Singapore 507009,507009,1 FLORA DRIVE 507009,,,,02:40.0
pid_2042,PALAZZETTO,,Singapore 436891,436891,8C TANJONG RHU ROAD 436891,,,,02:40.0
pid_2043,THE ASTON,,Singapore 248973,248973,2 KAY POH ROAD 248973,,,,02:40.0
pid_2044,THE BELLEFORTE,,Singapore 329974,329974,4 AH HOOD ROAD 329974,,,,02:40.0
pid_2045,THE DEW,,Singapore 659636,659636,30 BUKIT BATOK STREET 21 659636,,,,02:40.0
pid_2046,EAST VIEW 18,,Singapore 424302,424302,18 RAMBUTAN ROAD 424302,,,,02:40.0
pid_2047,APLETON VIEW,,Singapore 308323,308323,71 SINARAN DRIVE 308323,,,,02:40.0
pid_2048,PERAK COURT,,Singapore 208136,208136,25A PERAK ROAD 208136,,,,02:40.0
pid_2049,SUNHAVEN,,Singapore 486069,486069,781 UPPER CHANGI ROAD EAST 486069,,,,02:40.0
pid_2050,UNITY CENTRE,,Singapore 658077,658077,51 BUKIT BATOK CRESCENT 658077,,,,02:40.0
pid_2051,THE TESSARINA,,Singapore 276306,276306,22 WILBY ROAD 276306,,,,02:40.0
pid_2052,LE WOOD CONDOMINIUM,,Singapore 589318,589318,21 HINDHEDE DRIVE 589318,,,,02:40.0
pid_2053,GOLDEN HEIGHTS,,Singapore 566126,566126,126 SERANGOON AVENUE 3 566126,,,,02:40.0
pid_2054,LILYDALE EXECUTIVE CONDOMINIUM,,Singapore 768965,768965,558 YISHUN AVENUE 6 768965,,,,02:40.0
pid_2055,HILLVIEW 128,,Singapore 669611,669611,124 HILLVIEW AVENUE 669611,,,,02:40.1
pid_2056,E-CENTRE @ REDHILL,,Singapore 159471,159471,3791 JALAN BUKIT MERAH 159471,,,,02:40.1
pid_2057,NATURE MANSION,,Singapore 425780,425780,52 LORONG K TELOK KURAU 425780,,,,02:40.1
pid_2058,SOMMERVILLE LOFT,,Singapore 358178,358178,7 SOMMERVILLE WALK 358178,,,,02:40.1
pid_2059,FREESIA WOODS,,Singapore 597086,597086,61 SUNSET WAY 597086,,,,02:40.1
pid_2060,D' ECOSIA,,Singapore 423936,423936,27 STILL ROAD SOUTH 423936,,,,02:40.1
pid_2061,2 ALIWAL STREET,,Singapore 199895,199895,2 ALIWAL STREET 199895,,,,02:40.1
pid_2062,BIZLINK CENTRE,,Singapore 408938,408938,59 UBI AVENUE 1 408938,,,,02:40.1
pid_2063,THE EDEN AT TAMPINES,,Singapore 529232,529232,21 TAMPINES STREET 34 529232,,,,02:40.1
pid_2064,ENGLISH VILLAS,,Singapore 469588,469588,7J BEDOK RISE 469588,,,,02:40.1
pid_2065,THE CHAMPAGNE,,Singapore 419833,419833,382 CHANGI ROAD 419833,,,,02:40.1
pid_2066,ATHENA VILLE,,Singapore 388074,388074,25 LORONG 29 GEYLANG 388074,,,,02:40.1
pid_2067,ALESSANDREA,,Singapore 159967,159967,31 ALEXANDRA ROAD 159967,,,,02:40.1
pid_2068,KATONG VILLE,,Singapore 436958,436958,88 TANJONG KATONG ROAD 436958,,,,02:40.1
pid_2069,LA NOUVELLE,,Singapore 307811,307811,10 SHREWSBURY ROAD 307811,,,,02:40.1
pid_2070,LEICESTER LODGE,,Singapore 358843,358843,9 LEICESTER ROAD 358843,,,,02:40.1
pid_2071,ROSEWOOD,,Singapore 737935,737935,3 ROSEWOOD DRIVE 737935,,,,02:40.1
pid_2072,GISBORNE LIGHT,,Singapore 259330,259330,27 EWE BOON ROAD 259330,,,,02:40.1
pid_2073,9 NASSIM ROAD,,Singapore 258376,258376,9 NASSIM ROAD 258376,,,,02:40.2
pid_2074,BRADDELL REGALIA,,Singapore 359946,359946,30 BRADDELL ROAD 359946,,,,02:40.2
pid_2075,FOREST HILLS CONDOMINIUM,,Singapore 778903,778903,25 TRANSIT ROAD 778903,,,,02:40.2
pid_2076,HORIZON GREEN,,Singapore 567808,567808,793 ANG MO KIO AVENUE 2 567808,,,,02:40.2
pid_2077,38 ROBERTS LANE,,Singapore 218317,218317,38 ROBERTS LANE 218317,,,,02:40.2
pid_2078,SUNSHINE GROVE,,Singapore 537972,537972,2 JALAN LABU MERAH 537972,,,,02:40.2
pid_2079,THE PALLADIUM,,Singapore 429984,429984,20 BROOKE ROAD 429984,,,,02:40.2
pid_2080,THE SPRINGS,,Singapore 308144,308144,3 MOULMEIN RISE 308144,,,,02:40.2
pid_2081,GLOBAL VILLE,,Singapore 329192,329192,20 JALAN RAJA UDANG 329192,,,,02:40.2
pid_2082,THE SUNSHINE,,Singapore 535689,535689,1 SUNSHINE TERRACE 535689,,,,02:40.2
pid_2083,RAFFLESIA CONDOMINIUM,,Singapore 579800,579800,31 BISHAN STREET 21 579800,,,,02:40.2
pid_2084,TREVOSE 12,,Singapore 297752,297752,21C TREVOSE CRESCENT 297752,,,,02:40.2
pid_2085,THE COUNTRY PARK CONDOMINIUM,,Singapore 469362,469362,41 BEDOK ROAD 469362,,,,02:40.2
pid_2086,Management Corporation Strata Title No. 2855,,Singapore 188604,188604,27 PURVIS STREET 188604,,,,02:40.2
pid_2087,THE VENTANA,,Singapore 118893,118893,95 PASIR PANJANG HILL 118893,,,,02:40.2
pid_2088,THE LINCOLN MODERN,,Singapore 308353,308353,20 LINCOLN ROAD 308353,,,,02:40.2
pid_2089,BRIGHTON CRESCENT,,Singapore 559178,559178,31A BRIGHTON CRESCENT 559178,,,,02:40.2
pid_2090,THE MORNING GLORY,,Singapore 545782,545782,24 SIRAT ROAD 545782,,,,02:40.3
pid_2091,1 MOULMEIN RISE,,Singapore 308143,308143,1 MOULMEIN RISE 308143,,,,02:40.3
pid_2092,JERVOIS REGENCY,,Singapore 249081,249081,49 JERVOIS ROAD 249081,,,,02:40.3
pid_2093,PAYA LEBAR 178,,Singapore 409030,409030,178 PAYA LEBAR ROAD 409030,,,,02:40.3
pid_2094,GOLDENHILL PARK CONDOMINIUM,,Singapore 568426,568426,60 MEI HWAN DRIVE 568426,,,,02:40.3
pid_2095,THE TENERIFFE,,Singapore 275833,275833,100 LAUREL WOOD AVENUE 275833,,,,02:40.3
pid_2096,NIVEN LOFT,,Singapore 228421,228421,70 NIVEN ROAD 228421,,,,02:40.3
pid_2097,EAST SHINE,,Singapore 417026,417026,57 LORONG MELAYU 417026,,,,02:40.3
pid_2098,CHANCERY COURT,,Singapore 309432,309432,36C CHANCERY LANE 309432,,,,02:40.3
pid_2099,BISHAN LOFT CONDOMINIUM,,Singapore 579819,579819,31 BISHAN STREET 11 579819,,,,02:40.3
pid_2100,THE VINES,,Singapore 416736,416736,12 LORONG SARINA 416736,,,,02:40.3
pid_2101,ACETECH CENTRE,,Singapore 159361,159361,19 JALAN KILANG BARAT 159361,,,,02:40.3
pid_2102,CHIVERTON,,Singapore 259343,259343,50 EWE BOON ROAD 259343,,,,02:40.3
pid_2103,SUNGLADE CONDOMINIUM,,Singapore 556131,556131,3 SERANGOON AVENUE 2 556131,,,,02:40.3
pid_2104,NAM HAI KEING BUILDING,,Singapore 387941,387941,9 LORONG 35 GEYLANG 387941,,,,02:40.4
pid_2105,THOMSON EURO-ASIA,,Singapore 307605,307605,150 THOMSON ROAD 307605,,,,02:40.4
pid_2106,CLUNY COURT,,Singapore 259760,259760,501 BUKIT TIMAH ROAD 259760,,,,02:40.4
pid_2107,UNITECH CENTRE,,Singapore 608601,608601,55 TOH GUAN ROAD EAST 608601,,,,02:40.4
pid_2108,ROBERTSON 100,,Singapore 238250,238250,100 ROBERTSON QUAY 238250,,,,02:40.4
pid_2109,TOH TUCK LODGE,,Singapore 596221,596221,26F TOH TUCK ROAD 596221,,,,02:40.4
pid_2110,THE EDGEWATER,,Singapore 509504,509504,211 JALAN LOYANG BESAR 509504,,,,02:40.4
pid_2111,EAST TREASURE,,Singapore 425160,425160,36 LORONG N TELOK KURAU 425160,,,,02:40.4
pid_2112,PAPILLON,,Singapore 329089,329089,8 JALAN RAMA RAMA 329089,,,,02:40.4
pid_2113,RANGOON COURT,,Singapore 218386,218386,103 RANGOON ROAD 218386,,,,02:40.4
pid_2114,THE SERENADE @ HOLLAND,,Singapore 278698,278698,371 HOLLAND ROAD 278698,,,,02:40.4
pid_2115,AMARYLLIS VILLE,,Singapore 307953,307953,20 NEWTON ROAD 307953,,,,02:40.4
pid_2116,SIMS GREEN,,Singapore 388133,388133,7 LORONG 27A GEYLANG 388133,,,,02:40.4
pid_2117,GOODLAND BUILDING,,Singapore 218297,218297,18 ROBERTS LANE 218297,,,,02:40.4
pid_2118,THE OLD HOUSE,,Singapore 534749,534749,1011 UPPER SERANGOON ROAD 534749,,,,02:40.4
pid_2119,THE MADEIRA,,Singapore 659442,659442,50 BUKIT BATOK STREET 31 659442,,,,02:40.4
pid_2120,BALMORAL 8,,Singapore 259792,259792,8 BALMORAL ROAD 259792,,,,02:40.5
pid_2121,BOON VIEW CONDOMINIUM,,Singapore 574036,574036,1 MARYMOUNT TERRACE 574036,,,,02:40.5
pid_2122,The Lighthouse Condominium,,Singapore 509410,509410,161 JALAN LOYANG BESAR 509410,,,,02:40.5
pid_2123,GOODWOOD GARDENS,,Singapore 259889,259889,4 BALMORAL CRESCENT 259889,,,,02:40.5
pid_2124,FORTUNE SPRING,,Singapore 456442,456442,7 PALM ROAD 456442,,,,02:40.5
pid_2125,CHANGI RISE,,Singapore 528802,528802,6 SIMEI RISE 528802,,,,02:40.5
pid_2126,COSTA DEL SOL,,Singapore 469986,469986,68 BAYSHORE ROAD 469986,,,,02:40.5
pid_2127,TREASURE LOFT,,Singapore 307856,307856,115 SHREWSBURY ROAD 307856,,,,02:40.5
pid_2128,TANAMERA CREST,,Singapore 486060,486060,6 PARI DEDAP WALK 486060,,,,02:40.5
pid_2129,HAIG COURT,,Singapore 438791,438791,152 HAIG ROAD 438791,,,,02:40.5
pid_2130,HOLA CENTRE,,Singapore 408559,408559,65 UBI CRESCENT 408559,,,,02:40.5
pid_2131,NUOVO CONDOMINIUM,,Singapore 569786,569786,21 ANG MO KIO AVENUE 9 569786,,,,02:40.5
pid_2132,STEVENS LOFT,,Singapore 257902,257902,6 STEVENS DRIVE 257902,,,,02:40.5
pid_2133,PORTOFINO,,Singapore 258126,258126,6 SARKIES ROAD 258126,,,,02:40.5
pid_2134,VERANDA,,Singapore 425666,425666,50 LORONG K TELOK KURAU 425666,,,,02:40.6
pid_2135,MERLIN MANSION,,Singapore 428936,428936,271 EAST COAST ROAD 428936,,,,02:40.6
pid_2136,SHEARES VILLE,,Singapore 249446,249446,9 HOLT ROAD 249446,,,,02:40.6
pid_2137,LW TECHNO CENTRE,,Singapore 608608,608608,31 TOH GUAN ROAD EAST 608608,,,,02:40.6
pid_2138,SUMMER VILAS,,Singapore 797703,797703,73 GERALD DRIVE 797703,,,,02:40.6
pid_2139,PHOENIX MANSIONS,,Singapore 229669,229669,60 CAIRNHILL ROAD 229669,,,,02:40.6
pid_2140,BALMORAL HEIGHTS,,Singapore 259928,259928,8 BALMORAL CRESCENT 259928,,,,02:40.6
pid_2141,SANCTUARY GREEN CONDOMINIUM,,Singapore 436922,436922,181 TANJONG RHU ROAD 436922,,,,02:40.6
pid_2142,THE GARDENS AT BISHAN,,Singapore 575574,575574,1 SIN MING WALK 575574,,,,02:40.6
pid_2143,87 WILKIE APARTMENTS,,Singapore 228084,228084,87 WILKIE ROAD 228084,,,,02:40.6
pid_2144,THE ANSLEY,,Singapore 308214,308214,33 MANDALAY ROAD 308214,,,,02:40.6
pid_2145,AMARANDA GARDENS,,Singapore 556127,556127,116 SERANGOON AVENUE 3 556127,,,,02:40.6
pid_2146,NOVENA SUITES,,Singapore 308107,308107,200 MOULMEIN ROAD 308107,,,,02:40.6
pid_2147,THE JADE,,Singapore 658074,658074,9 BUKIT BATOK CENTRAL LINK 658074,,,,02:40.6
pid_2148,HULLET RISE,,Singapore 229159,229159,6 HULLET ROAD 229159,,,,02:40.6
pid_2149,MEADOW LODGE,,Singapore 599717,599717,31 CHUN TIN ROAD 599717,,,,02:40.6
pid_2150,MILLPOINT,,Singapore 247811,247811,1 ZION CLOSE 247811,,,,02:40.7
pid_2151,THE LIGHT AT CAIRNHILL,,Singapore 229662,229662,50 CAIRNHILL ROAD 229662,,,,02:40.7
pid_2152,NGEE ANN CITY,,Singapore 238873,238873,391 ORCHARD ROAD 238873,,,,02:40.7
pid_2153,KNOX VIEW,,Singapore 425307,425307,21 LORONG M TELOK KURAU 425307,,,,02:40.7
pid_2154,SUNFLOWER GRANDEUR,,Singapore 387878,387878,31 LORONG 39 GEYLANG 387878,,,,02:40.7
pid_2155,FORTUNE JADE,,Singapore 439193,439193,501 DUNMAN ROAD 439193,,,,02:40.7
pid_2156,CHERRY GARDENS,,Singapore 536491,536491,61 LORONG LEW LIAN 536491,,,,02:40.7
pid_2157,BUTTERWORTH 8,,Singapore 439420,439420,2 BUTTERWORTH LANE 439420,,,,02:40.7
pid_2158,THE TAIPAN,,Singapore 469721,469721,25 JALAN HAJIJAH 469721,,,,02:40.7
pid_2159,GLAMOUR VILLE,,Singapore 425120,425120,1 LORONG N TELOK KURAU 425120,,,,02:40.7
pid_2160,BINJAI CREST,,Singapore 586878,586878,69 TO 319 JALAN KAMPONG CHANTEK 586878,,,,02:40.7
pid_2161,RIO VISTA,,Singapore 534198,534198,10 UPPER SERANGOON VIEW 534198,,,,02:40.7
pid_2162,BELMOND GREEN,,Singapore 259819,259819,15D BALMORAL ROAD 259819,,,,02:40.7
pid_2163,THE GLACIER,,Singapore 427941,427941,260 JOO CHIAT PLACE 427941,,,,02:40.7
pid_2164,EVERITT GREEN,,Singapore 429522,429522,9 EVERITT ROAD NORTH 429522,,,,02:40.7
pid_2165,PARC HAVEN,,Singapore 328741,328741,12 LORONG LIMAU 328741,,,,02:40.7
pid_2166,EAST PALM,,Singapore 456448,456448,1 PALM ROAD 456448,,,,02:40.7
pid_2167,HILLS APARTMENT,,Singapore 309029,309029,46 GOLDHILL AVENUE 309029,,,,02:40.7
pid_2168,GALLERY FIFTEEN,,Singapore 329370,329370,31 JALAN DUSUN 329370,,,,02:40.8
pid_2169,PARRY COURT,,Singapore 547261,547261,35 PARRY AVENUE 547261,,,,02:40.8
pid_2170,ENTREPRENEUR BUSINESS CENTRE,,Singapore 415978,415978,18 KAKI BUKIT ROAD 3 415978,,,,02:40.8
pid_2171,CARIBBEAN AT KEPPEL BAY,,Singapore 98636,98636,2 KEPPEL BAY DRIVE 098636,,,,02:40.8
pid_2172,CRANE COURT,,Singapore 429381,429381,38 CRANE ROAD 429381,,,,02:40.8
pid_2173,LEGENDA @ JOO CHIAT,,Singapore 428097,428097,19 JOO CHIAT LANE 428097,,,,02:40.8
pid_2174,QUEENSBERRY LODGE,,Singapore 248185,248185,11 SHANGHAI ROAD 248185,,,,02:40.8
pid_2175,THE GRANGE RESIDENCES,,Singapore 249613,249613,91 GRANGE ROAD 249613,,,,02:40.8
pid_2176,KLASSIC COURT,,Singapore 427063,427063,133 KOON SENG ROAD 427063,,,,02:40.8
pid_2177,MANDALE HEIGHTS,,Singapore 308225,308225,45 MANDALAY ROAD 308225,,,,02:40.8
pid_2178,ONE FORT,,Singapore 439069,439069,1 FORT ROAD 439069,,,,02:40.8
pid_2179,THE MORNINGTON,,Singapore 328005,328005,16 ST. MICHAELS ROAD 328005,,,,02:40.8
pid_2180,BALMORAL CREST,,Singapore 259882,259882,1 BALMORAL CRESCENT 259882,,,,02:40.8
pid_2181,MOONSTONE RESIDENCES,,Singapore 328465,328465,25 MOONSTONE LANE 328465,,,,02:40.8
pid_2182,HOLLAND MEWS,,Singapore 258868,258868,69 HOLLAND ROAD 258868,,,,02:40.8
pid_2183,DE PARADISO,,Singapore 328644,328644,20 MARTABAN ROAD 328644,,,,02:40.8
pid_2184,ETON COURT,,Singapore 425171,425171,47 LORONG N TELOK KURAU 425171,,,,02:40.8
pid_2185,EL CENTRO,,Singapore 89218,89218,11 KEE SENG STREET 89218,,,,02:40.8
pid_2186,THE GRANDIFLORA,,Singapore 425554,425554,121 LORONG L TELOK KURAU 425554,,,,02:40.8
pid_2187,ADAM PARK CONDOMINIUM,,Singapore 289902,289902,29A ADAM ROAD 289902,,,,02:40.9
pid_2188,THE ARECA,,Singapore 534192,534192,27/A TO W BUNGA RAMPAI PLACE 534192,,,,02:40.9
pid_2189,THE LEVELZ,,Singapore 268836,268836,38 FARRER ROAD 268836,,,,02:40.9
pid_2190,AQUARINE GARDENS,,Singapore 455225,455225,91 UPPER EAST COAST ROAD 455225,,,,02:40.9
pid_2191,SUNNY PALMS,,Singapore 426323,426323,65 LORONG G TELOK KURAU 426323,,,,02:40.9
pid_2192,Management Corporation Strata Title No. 2969,,Singapore 98846,98846,434/A TELOK BLANGAH ROAD 98846,,,,02:40.9
